"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"37566","ENSG00000246375",1.83080532180212,1.28335431376161,0.441777692074633,2.68939330527623,0.00715820256888521,0.0317096484477521,"PPM1K-DT",NA,"PPM1K divergent transcript"
"2509","ENSG00000101342",43.8785471873658,1.28280277271622,0.28385967160903,3.99872767530638,6.36839026308649e-05,0.000685279042951834,"TLDC2",140711,"TBC/LysM-associated domain containing 2"
"9345","ENSG00000150667",19.1936441043384,1.28202121560337,0.359592313622311,3.17663913625234,0.00148992301131041,0.00895385851330555,"FSIP1",161835,"fibrous sheath interacting protein 1"
"43585","ENSG00000256779",5.3864765816447,1.2802728572239,0.384526166219525,3.32970012230743,0.000869395627822149,0.00580473895043345,"AP002383.3",NA,"serine/arginine-rich splicing factor 8 (SRSF8) pseudogene"
"3417","ENSG00000107317",2930.76205630565,1.28020157678882,0.283225781568921,4.08077209283795,4.48863505641234e-05,0.000514760853316955,"PTGDS",5730,"prostaglandin D2 synthase"
"10532","ENSG00000160539",50.7737798790386,1.27946786016705,0.205206833711634,5.9647708461208,2.44977599198446e-09,1.28536148726289e-07,"PLPP7",84814,"phospholipid phosphatase 7 (inactive)"
"15808","ENSG00000184500",1969.31437043954,1.27922684345065,0.212355449415605,5.63220814899313,1.77916764716911e-08,6.97080671368659e-07,"PROS1",5627,"protein S"
"22947","ENSG00000214595",108.535165343096,1.27911615457945,0.223156060069775,5.1241904845988,2.98818773524045e-07,7.47345752583638e-06,"EML6",400954,"EMAP like 6"
"29758","ENSG00000230735",1.93341498020509,1.27851810836354,0.443305636403393,2.9239579932749,0.00345611383183882,0.017782425565086,"AC093423.2",NA,"novel transcript"
"13370","ENSG00000172508",119.960257663513,1.27850575143224,0.267942430206178,4.54775553354668,5.42210661218223e-06,8.71602911862952e-05,"CARNS1",57571,"carnosine synthase 1"
"2534","ENSG00000101441",7.15836576099827,1.2780728697385,0.439257730081291,2.54916602478977,0.0107980880700047,0.0438172281174933,"CST4",1472,"cystatin S"
"6352","ENSG00000130755",707.111251886103,1.27795626653243,0.257820481924685,4.459568527009,8.21248131873422e-06,0.000123855773536609,"GMFG",9535,"glia maturation factor gamma"
"8861","ENSG00000146374",1987.30751110141,1.2777755352154,0.229325602486236,5.03023374704343,4.89882236569473e-07,1.13444025338912e-05,"RSPO3",84870,"R-spondin 3"
"2614","ENSG00000102007",1171.27784974403,1.27744331882292,0.146213314164909,8.36760668780609,5.88002777335498e-17,2.41741634977986e-14,"PLP2",5355,"proteolipid protein 2"
"12414","ENSG00000168505",38.8653156918748,1.27699168077628,0.36332165790859,2.83483662459087,0.00458491261323502,0.0223891718656277,"GBX2",2637,"gastrulation brain homeobox 2"
"6076","ENSG00000128656",3234.37782100728,1.27689357211063,0.267341646257168,4.52968961811376,5.90703996066426e-06,9.39989837218747e-05,"CHN1",1123,"chimerin 1"
"2578","ENSG00000101825",644.117182351349,1.27648529831738,0.349927058360311,3.32741132320031,0.000876568827393243,0.00584483084819507,"MXRA5",25878,"matrix remodeling associated 5"
"43210","ENSG00000255874",299.045897346964,1.2757771140717,0.220544564558932,5.39177455757032,6.9765261110796e-08,2.21097678612166e-06,"LINC00346",283487,"long intergenic non-protein coding RNA 346"
"49342","ENSG00000267279",6.42314321605412,1.27552637260137,0.418987038473675,2.9420216544504,0.00326077124369721,0.0169253314710897,"AC090409.1",NA,"novel transcript"
"48814","ENSG00000266389",6.5769356910855,1.27529673288469,0.392101060717127,3.48037400806629,0.000500714265234051,0.00372611865316249,"AC002091.2",NA,"novel transcript"
"53852","ENSG00000276127",6.48781025297665,1.27529669789667,0.409314677646766,2.57672248608692,0.00997419931449623,0.0411924686702437,"AL589935.2",NA,"coiled-coil domain containing 112 (CCDC112) pseudogene"
"12666","ENSG00000169605",111.402056394433,1.2751595632776,0.420858560358797,2.88523074047165,0.00391126878472676,0.019619755769216,"GKN1",56287,"gastrokine 1"
"16310","ENSG00000186466",10.0217497026976,1.27493959148441,0.362011563106862,3.39666362172315,0.000682127626929119,0.00476093356730156,"AQP7P1",NA,"aquaporin 7 pseudogene 1"
"26912","ENSG00000226553",5.34930014876359,1.27267187386187,0.403908914753667,2.79657297125225,0.00516477464575866,0.0245377895628477,"AC018735.1",NA,"IMP (inosine monophosphate) dehydrogenase 1 (IMPDH1) pseudogene"
"6248","ENSG00000130224",680.123324306193,1.2725835649286,0.218032711712714,5.49100317636742,3.99657165541077e-08,1.39471056421149e-06,"LRCH2",57631,"leucine rich repeats and calponin homology domain containing 2"
"9471","ENSG00000151702",1561.9629878225,1.27147172385588,0.232172587408387,4.98505666121983,6.19436574667987e-07,1.39359298942546e-05,"FLI1",2313,"Fli-1 proto-oncogene, ETS transcription factor"
"8506","ENSG00000143869",97.2145456802101,1.27135411471661,0.315883753616232,3.62555273286283,0.000288344047182511,0.00235157107175041,"GDF7",151449,"growth differentiation factor 7"
"764","ENSG00000056558",528.054280424132,1.27124502852695,0.185949007288834,6.61059437332747,3.82779999865436e-11,3.272932580046e-09,"TRAF1",7185,"TNF receptor associated factor 1"
"14750","ENSG00000179583",259.198712578286,1.27120879798903,0.324255915776313,3.58077673488684,0.000342574294211154,0.00270918042631493,"CIITA",4261,"class II major histocompatibility complex transactivator"
"52409","ENSG00000273319",18.7717391054429,1.27101392590321,0.304952559819272,3.74059700553374,0.000183583673890638,0.00162912868740563,"AC058791.1",NA,"novel transcript"
"42478","ENSG00000254876",28.9554874670068,1.27087474071444,0.383548381249046,3.0125526605445,0.00259060484429815,0.0139937423662844,"SUGT1P4-STRA6LP",NA,"SUGT1P4-STRA6LP readthrough"
"17218","ENSG00000196569",22820.239736897,1.27018697303929,0.222810359997757,5.42475321563501,5.8034665293478e-08,1.8993853596378e-06,"LAMA2",3908,"laminin subunit alpha 2"
"25989","ENSG00000225216",9.37510375095418,1.26987768111012,0.361490525590586,3.07775897187076,0.00208563530658017,0.0117813075138498,"AC007362.1",NA,"novel transcript"
"10987","ENSG00000163239",80.9426008834562,1.26968895290716,0.29124318092877,3.70614782046907,0.000210435508757455,0.00181953053553118,"TDRD10",126668,"tudor domain containing 10"
"11002","ENSG00000163297",6284.15149972209,1.26952163022237,0.136189402594794,9.19777836684034,3.65426556393456e-20,2.55050739778614e-17,"ANTXR2",118429,"ANTXR cell adhesion molecule 2"
"3340","ENSG00000106605",861.32435443929,1.26940171925857,0.252833363950625,4.59072908974213,4.41700346880911e-06,7.40162524321045e-05,"BLVRA",644,"biliverdin reductase A"
"12949","ENSG00000170837",87.5757605157701,1.26849113627389,0.297047320994131,3.69448584733915,0.000220332164556774,0.0018925612257235,"GPR27",2850,"G protein-coupled receptor 27"
"261","ENSG00000010327",10379.2872995533,1.26834539835819,0.274091175392519,4.28056036496898,1.86423310756535e-05,0.000249107245014353,"STAB1",23166,"stabilin 1"
"8029","ENSG00000140678",746.839103100295,1.2681373396591,0.348238657422764,3.33252262110596,0.000860624736943981,0.00575129583726626,"ITGAX",3687,"integrin subunit alpha X"
"21789","ENSG00000211890",360.917334207338,1.26726619841294,0.174502384284343,7.23940629426459,4.50653116203505e-13,6.86548290532975e-11,"IGHA2",NA,"immunoglobulin heavy constant alpha 2 (A2m marker)"
"37619","ENSG00000247157",29.2309038986822,1.26700324916465,0.401990513439952,3.13561115369096,0.00171496425052368,0.0100565664491436,"LINC01252",NA,"long intergenic non-protein coding RNA 1252"
"31546","ENSG00000233392",11.1544473316878,1.26669394270103,0.40097432409476,3.1103104003447,0.00186890834735671,0.0108093423243148,"AC104809.2",NA,"novel transcript"
"4810","ENSG00000118308",143.695390998741,1.26578076398879,0.359909383713143,3.05524185573178,0.00224879097861114,0.0124911410457422,"LRMP",4033,"lymphoid restricted membrane protein"
"8814","ENSG00000146021",785.332409463835,1.26557667760748,0.218444654264577,5.35905785512801,8.36570641839715e-08,2.56982170961039e-06,"KLHL3",26249,"kelch like family member 3"
"14479","ENSG00000178146",104.33393010364,1.26555816863971,0.239846576255581,4.98252392630318,6.27602274584587e-07,1.40879577149085e-05,"AL672207.1",NA,"glycerol kinase (GK) pseudogene"
"44348","ENSG00000258352",5.45654130709264,1.26534151799411,0.417954827460012,2.68232105518184,0.0073113255150666,0.0322592621814435,"AC119044.1",NA,"interferon induced transmembrane protein 3 (1-8U) (IFITM3) pseudogene"
"13019","ENSG00000171115",440.520036793412,1.26482773505989,0.296926380317365,3.88094533531608,0.000104051228612966,0.00102994243836818,"GIMAP8",155038,"GTPase, IMAP family member 8"
"2051","ENSG00000095970",533.78176571156,1.26428852061605,0.327654271846613,3.34457098484668,0.000824099378330118,0.00555669973993338,"TREM2",54209,"triggering receptor expressed on myeloid cells 2"
"43930","ENSG00000257542",38.4065607360237,1.26263620001051,0.389487350885645,3.15762969567184,0.00159057464833636,0.00945086643157214,"OR7E47P",NA,"olfactory receptor family 7 subfamily E member 47 pseudogene"
"17425","ENSG00000197249",416.482755644344,1.26248392467226,0.346789995356291,3.14741929396543,0.00164718570896003,0.00974287297936703,"SERPINA1",5265,"serpin family A member 1"
"14752","ENSG00000179593",15.7160995227072,1.26246116495613,0.441529971263583,3.17532631089282,0.00149668091695662,0.00898488362960541,"ALOX15B",247,"arachidonate 15-lipoxygenase type B"
"560","ENSG00000039523",1822.33853234785,1.26244841122594,0.150377395382602,8.17151486731737,3.04540966971847e-16,1.02695320233248e-13,"RIPOR1",79567,"RHO family interacting cell polarization regulator 1"
"2777","ENSG00000103175",3573.2914136086,1.26222965622181,0.206424240900251,5.73977784177631,9.48008304200625e-09,4.14746723406256e-07,"WFDC1",58189,"WAP four-disulfide core domain 1"
"8645","ENSG00000144815",477.632555123448,1.26126624378123,0.190091084931298,6.29692848679031,3.03601257226269e-10,2.08505284482261e-08,"NXPE3",91775,"neurexophilin and PC-esterase domain family member 3"
"51441","ENSG00000271584",16.0128401007069,1.26125965327142,0.317159006385804,3.66697699648732,0.00024543486485208,0.00206400823912555,"LINC02550",NA,"long intergenic non-protein coding RNA 2550"
"10013","ENSG00000156466",755.716702974422,1.26061333889357,0.288581478812567,3.95835674547814,7.54671823364298e-05,0.000788896229982909,"GDF6",392255,"growth differentiation factor 6"
"19913","ENSG00000204381",410.266523354172,1.26025169002415,0.228283949116335,5.1049286073766,3.30919424024957e-07,8.14729594244218e-06,"LAYN",143903,"layilin"
"27004","ENSG00000226695",5.355356302392,1.26024482562752,0.422644874281421,2.68582443043816,0.00723510956817471,0.0319831939168675,"ANKRD20A10P",NA,"ankyrin repeat domain 20 family member A10, pseudogene"
"14964","ENSG00000180767",10.7977535481948,1.25969016960688,0.378286844775978,3.117819430393,0.00182194391701159,0.0105867535355887,"CHST13",166012,"carbohydrate sulfotransferase 13"
"48673","ENSG00000266088",91.3671589309729,1.25947180284664,0.287772376415071,4.19072479732543,2.7806476467737e-05,0.000346708754362162,"AC004585.1",NA,"novel transcript"
"148","ENSG00000006638",198.252886739217,1.25887830346467,0.27681679035096,4.09116641755202,4.2920898729873e-05,0.000496968369089872,"TBXA2R",6915,"thromboxane A2 receptor"
"13065","ENSG00000171303",3398.20349041766,1.25884203383632,0.268899975629053,4.49727892290667,6.88286687013143e-06,0.000106698657286356,"KCNK3",3777,"potassium two pore domain channel subfamily K member 3"
"8541","ENSG00000144061",77.6787900556704,1.25866106850071,0.309371878815638,3.59502967826737,0.000324354599237327,0.00258828243347797,"NPHP1",4867,"nephrocystin 1"
"51704","ENSG00000272057",3.44850132372365,1.25843274849445,0.439437903058566,2.53930688256346,0.0111072347003996,0.0447897655994807,"AC016575.1",NA,"novel transcript"
"9343","ENSG00000150637",36.114597270512,1.25821926329786,0.347226331911541,3.23918819221086,0.00119870452540855,0.00751340971685743,"CD226",10666,"CD226 molecule"
"41025","ENSG00000253159",85.1264905474981,1.25709974341098,0.27631596133756,3.78789583900395,0.000151928514089672,0.0013961048881994,"PCDHGA12",26025,"protocadherin gamma subfamily A, 12"
"12608","ENSG00000169313",21.0726075056494,1.25684324515536,0.383754450259871,2.71567185391803,0.00661414390177759,0.0298449670676239,"P2RY12",64805,"purinergic receptor P2Y12"
"19733","ENSG00000203808",11.7288382820937,1.25536465094057,0.338725201826341,3.21954024113621,0.00128396338379659,0.00792234972748833,"BVES-AS1",NA,"BVES antisense RNA 1"
"2825","ENSG00000103472",37.1904391054562,1.25532637318848,0.276612470149501,4.02362839685789,5.73083173974704e-05,0.000627714314501052,"RRN3P2",NA,"RRN3 homolog, RNA polymerase I transcription factor pseudogene 2"
"1955","ENSG00000092051",41.9225812344013,1.25445061583334,0.424826531543492,2.6576147740795,0.00786957890592338,0.0342441354392595,"JPH4",84502,"junctophilin 4"
"35842","ENSG00000240875",14.6984991925084,1.25346674308354,0.313542687060012,3.61738248901767,0.000297597368502158,0.00241261270218443,"LINC00886",NA,"long intergenic non-protein coding RNA 886"
"17251","ENSG00000196666",3.50624030654353,1.25343784724101,0.413096677858081,2.73774035831096,0.00618628954197657,0.0282807192283017,"FAM180B",399888,"family with sequence similarity 180 member B"
"38866","ENSG00000249978",15.4800372865119,1.25340927439712,0.391859672288995,2.61227707785132,0.00899413271738783,0.0379971721726131,"TRGV7",NA,"T cell receptor gamma variable 7 (pseudogene)"
"51947","ENSG00000272501",30.3410038076033,1.25147304486282,0.343864635393711,3.13933236475687,0.00169333268359682,0.00996085858488981,"AL662844.4",NA,"novel transcript, antisense to HCG27"
"20161","ENSG00000205002",30.1265931673269,1.25135712998176,0.290406683833667,3.83460744996453,0.000125764985813576,0.00119710077838155,"AARD",441376,"alanine and arginine rich domain containing protein"
"28301","ENSG00000228622",1.4977044920078,1.2513416501492,0.43157680553894,2.6512731027607,0.00801889717997415,0.0347076928418495,"Z82198.1",NA,"novel transcript"
"724","ENSG00000054219",22.1007598487732,1.25110634616497,0.36381857889495,2.96625949618308,0.00301446025869584,0.0158580160006976,"LY75",4065,"lymphocyte antigen 75"
"2954","ENSG00000104689",148.275296643613,1.25101407215679,0.202100865262357,5.93262178698807,2.98135088621364e-09,1.52429817371454e-07,"TNFRSF10A",8797,"TNF receptor superfamily member 10a"
"9575","ENSG00000152503",45.9622244882278,1.25008277141429,0.305364882324884,3.46069565478194,0.000538781553040161,0.00395252437051123,"TRIM36",55521,"tripartite motif containing 36"
"39353","ENSG00000250708",2.28973212711536,1.24987822302253,0.43836823335972,2.74737889623988,0.00600736897525131,0.0276142070279128,"LINC02269",NA,"long intergenic non-protein coding RNA 2269"
"4320","ENSG00000114654",67.1535325643589,1.24905619174093,0.286308939807517,4.22729293685458,2.36519660567029e-05,0.000305177474330941,"EFCC1",79825,"EF-hand and coiled-coil domain containing 1"
"5821","ENSG00000126259",32.823887213823,1.2489303750419,0.258448977725624,4.09721883131101,4.18143581846426e-05,0.000486407952650191,"KIRREL2",84063,"kirre like nephrin family adhesion molecule 2"
"8584","ENSG00000144407",143.150496571624,1.2488209159563,0.271196330954327,4.41063853313171,1.0306624280935e-05,0.000150156508698748,"PTH2R",5746,"parathyroid hormone 2 receptor"
"7526","ENSG00000137673",57.6765595527047,1.24873843573148,0.430870092271035,2.53373654468498,0.0112853543409288,0.0453529682266495,"MMP7",4316,"matrix metallopeptidase 7"
"7596","ENSG00000137960",307.111541434969,1.24839582349249,0.137098800331196,8.88161864194195,6.58944053111317e-19,3.80312094653401e-16,"GIPC2",54810,"GIPC PDZ domain containing family member 2"
"30584","ENSG00000231982",3.4709736307035,1.2482600281896,0.4319513628929,2.89961356708653,0.00373622968830038,0.0189015027408442,"AC112907.2",NA,"MCF.2 cell line derived transforming sequence-like 2 (MCF2L2) pseudogene"
"42933","ENSG00000255394",38.065874881538,1.24779324016495,0.26320752349764,4.24844579583476,2.1525871461422e-05,0.000281864945157154,"C8orf49",606553,"chromosome 8 open reading frame 49"
"64","ENSG00000004846",1.33200576056265,1.24744976583799,0.438195132146833,2.56665725796396,0.0102684052394149,0.042158054452164,"ABCB5",340273,"ATP binding cassette subfamily B member 5"
"30793","ENSG00000232294",35.3016310250575,1.24610472780006,0.421649020781703,2.83742536790265,0.00454789777264062,0.0222443787406275,"AL031674.1",NA,"novel transcript"
"39245","ENSG00000250548",11.7254525527136,1.24544677548847,0.38187947574273,3.63376850519773,0.000279311487210132,0.00229662913812342,"LINC01303",NA,"long intergenic non-protein coding RNA 1303"
"13382","ENSG00000172575",104.208555940051,1.2446935935276,0.349735859130877,3.43917494844083,0.000583490027093045,0.00421562414374494,"RASGRP1",10125,"RAS guanyl releasing protein 1"
"13834","ENSG00000174951",195.159912158519,1.24438054897742,0.247420187361426,4.70213759170294,2.57451909701301e-06,4.6913459101126e-05,"FUT1",2523,"fucosyltransferase 1 (H blood group)"
"15313","ENSG00000182534",3061.52667468311,1.24437297512421,0.320071246432177,3.71374332207494,0.00020421592667701,0.00177856308515102,"MXRA7",439921,"matrix remodeling associated 7"
"14778","ENSG00000179772",109.863864969001,1.24435550176559,0.29991681407564,3.98620455063394,6.71386371873912e-05,0.000715033633523061,"FOXS1",2307,"forkhead box S1"
"11973","ENSG00000166801",2627.77410457472,1.24414495215908,0.211911404820535,5.4872604746164,4.08214980927332e-08,1.42292079066099e-06,"FAM111A",63901,"family with sequence similarity 111 member A"
"11842","ENSG00000166265",553.196726672029,1.24393727408736,0.250846479319119,4.31159116275119,1.62083922405238e-05,0.000220410633403987,"CYYR1",116159,"cysteine and tyrosine rich 1"
"11995","ENSG00000166863",2188.83596933307,1.24369437663482,0.442927659389284,2.5597658375118,0.0104742712358505,0.042827497047731,"TAC3",6866,"tachykinin precursor 3"
"7987","ENSG00000140450",1612.19825284211,1.24183603148126,0.270921201114214,4.22038162669665,2.43889095765844e-05,0.000311472320941468,"ARRDC4",91947,"arrestin domain containing 4"
"30598","ENSG00000231999",7.17035281334078,1.24144743191428,0.367884396837987,2.76653946195237,0.00566547275716603,0.0263820276785208,"LRRC8C-DT",NA,"LRRC8C divergent transcript"
"24721","ENSG00000223345",7.42241770226247,1.2399775433452,0.377196520815387,2.75109868173295,0.00593957476807251,0.0273924054482858,"H2BP1",NA,"H2B histone pseudogene 1"
"15422","ENSG00000182985",3153.71055597125,1.23820607585765,0.175184777768592,6.82623899076456,8.71696685580586e-12,9.21174680550864e-10,"CADM1",23705,"cell adhesion molecule 1"
"13144","ENSG00000171608",623.017319701894,1.23724607532895,0.270733786612019,4.112727755852,3.91011397626777e-05,0.000459476666623917,"PIK3CD",5293,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"7803","ENSG00000139178",394.19058506875,1.23658780872793,0.260679118858943,4.05866087779183,4.9354926331267e-05,0.000554356305783677,"C1RL",51279,"complement C1r subcomponent like"
"17359","ENSG00000197046",37.1729941384528,1.23608025714107,0.384512641356049,2.8282053284719,0.00468097727665557,0.0227286021723001,"SIGLEC15",284266,"sialic acid binding Ig like lectin 15"
"31121","ENSG00000232775",15.0903059349165,1.23584120582915,0.404141640776528,2.82642555949436,0.00470706832049375,0.0228311199022461,"BMS1P22",NA,"BMS1 pseudogene 22"
"15282","ENSG00000182379",454.420503026921,1.23551711568922,0.257913379350876,4.46769317908596,7.90676000017544e-06,0.000119907873231564,"NXPH4",11247,"neurexophilin 4"
"4324","ENSG00000114698",1633.40824982353,1.23530005709863,0.234869183219176,4.87044980465856,1.11344485225764e-06,2.3030121920025e-05,"PLSCR4",57088,"phospholipid scramblase 4"
"21472","ENSG00000207993",6.12141370843226,1.23510842321245,0.392678949859952,2.94473549522637,0.00323230860077878,0.016811262766718,"MIR134",406924,"microRNA 134"
"3414","ENSG00000107282",573.735190632862,1.23506195139592,0.17233199968705,7.16295681894202,7.89552261334973e-13,1.12303518801826e-10,"APBA1",320,"amyloid beta precursor protein binding family A member 1"
"7743","ENSG00000138735",974.742395045241,1.23503879486396,0.248379134457273,4.63785284802018,3.52047276637122e-06,6.11437665881557e-05,"PDE5A",8654,"phosphodiesterase 5A"
"15322","ENSG00000182568",435.936594070355,1.23494362044684,0.3424447004497,3.25176284686214,0.00114691674035682,0.00723896218960861,"SATB1",6304,"SATB homeobox 1"
"10759","ENSG00000162409",84.6310241001421,1.23414275764229,0.265743547793276,3.89099481338063,9.98340671979113e-05,0.000996083784821714,"PRKAA2",5563,"protein kinase AMP-activated catalytic subunit alpha 2"
"49370","ENSG00000267313",39.6312816702624,1.23368978233836,0.242800170218193,5.11917135607629,3.06881036490894e-07,7.64360250958715e-06,"AC021504.1",NA,"KC6, keratoconus gene 6"
"15826","ENSG00000184584",1110.91005926599,1.2332980804739,0.219490077096711,5.14271299553634,2.70799152830191e-07,6.88164621061786e-06,"STING1",340061,"stimulator of interferon response cGAMP interactor 1"
"44080","ENSG00000257838",9.70858935754476,1.23273066419879,0.428301723207127,2.51858083611726,0.0117828833322767,0.0468940319013776,"OTOAP1",NA,"OTOA pseudogene 1"
"5904","ENSG00000127124",282.368158499095,1.23249298434114,0.199352024717061,5.81796504427671,5.95683544835521e-09,2.78902567045299e-07,"HIVEP3",59269,"HIVEP zinc finger 3"
"7108","ENSG00000135454",48.3766576809103,1.23204094440543,0.270301809673292,4.29021278928946,1.78502001683453e-05,0.000240125597244455,"B4GALNT1",2583,"beta-1,4-N-acetyl-galactosaminyltransferase 1"
"4632","ENSG00000116774",5546.56182589092,1.23181894799617,0.247889048185913,4.57974218623226,4.65549432344033e-06,7.66432779128312e-05,"OLFML3",56944,"olfactomedin like 3"
"12654","ENSG00000169554",5243.42566288477,1.23110838691949,0.23963629088347,4.77937418454174,1.75841667995822e-06,3.42463344574342e-05,"ZEB2",9839,"zinc finger E-box binding homeobox 2"
"3829","ENSG00000110876",639.893949612624,1.23025513910058,0.296765932170315,4.08761656298801,4.35827710816917e-05,0.000502692592507199,"SELPLG",6404,"selectin P ligand"
"52110","ENSG00000272797",17.4080359035862,1.22948347897372,0.340273832075369,3.1530401195053,0.00161579598372541,0.00958743951434695,"AC092954.1",NA,"novel transcript"
"8302","ENSG00000142748",110.620347738932,1.229312763402,0.31993047303871,3.51091561988922,0.00044656612266063,0.00338699582342452,"FCN3",8547,"ficolin 3"
"10802","ENSG00000162599",476.657000846173,1.22930749983989,0.238995773457376,4.71680039661647,2.39582527864947e-06,4.42755592751404e-05,"NFIA",4774,"nuclear factor I A"
"14133","ENSG00000176490",186.64259502482,1.22841119077439,0.296376848681471,3.95924105137026,7.51883186509524e-05,0.000786803284293021,"DIRAS1",148252,"DIRAS family GTPase 1"
"34762","ENSG00000238086",5.12031896825512,1.22826849969245,0.38329464672424,2.4924192893222,0.0126876162580753,0.0497882765608466,"PPP1R26P1",NA,"protein phosphatase 1 regulatory subunit 26 pseudogene 1"
"10419","ENSG00000159763",2.80637086961768,1.22794158321902,0.443584077943518,2.53309325595462,0.0113060869312116,0.0454241339999362,"PIP",5304,"prolactin induced protein"
"14718","ENSG00000179397",39.1013543945582,1.2266690294508,0.223917328969407,5.09805292975422,3.43164876850601e-07,8.41426820591523e-06,"CATSPERE",257044,"catsper channel auxiliary subunit epsilon"
"11737","ENSG00000165868",169.369083389179,1.22598910414402,0.324301218532819,3.28273446256612,0.00102805453972677,0.00663613701409057,"HSPA12A",259217,"heat shock protein family A (Hsp70) member 12A"
"17309","ENSG00000196872",283.047894177932,1.22559200196593,0.365618768460347,3.08776841309714,0.00201665561045928,0.01147589461151,"KIAA1211L",343990,"KIAA1211 like"
"18101","ENSG00000199161",1263.47247000753,1.22523660436265,0.251365213077857,4.48311089965138,7.35626740976833e-06,0.000112756025281904,"MIR126",NA,"microRNA 126"
"1734","ENSG00000087253",1108.31131324825,1.22454162237789,0.212481155210854,5.48546898509905,4.12373905903483e-08,1.43408640370514e-06,"LPCAT2",54947,"lysophosphatidylcholine acyltransferase 2"
"52057","ENSG00000272695",26.5472924392506,1.22435655458451,0.371245933766781,3.1056776723995,0.00189843531752896,0.01094006158788,"GAS6-DT",NA,"GAS6 divergent transcript"
"6892","ENSG00000134278",464.453048520102,1.22387000739116,0.172079254745608,6.84585130430811,7.60224125889207e-12,8.32695126503171e-10,"SPIRE1",56907,"spire type actin nucleation factor 1"
"396","ENSG00000019991",30624.654423331,1.22300901169801,0.197202031546225,5.86346675442683,4.53301642190908e-09,2.20494147251759e-07,"HGF",3082,"hepatocyte growth factor"
"45888","ENSG00000260234",3.51469568375802,1.22291354669595,0.40937873614838,2.69625453881417,0.00701240588247415,0.031167337806693,"AC020636.2",NA,"CLRN1 and FAM188B2 readthrough transcript"
"9587","ENSG00000152595",15.4563746239588,1.22282580217716,0.390287020486105,2.93155982528623,0.00337264399637468,0.0174066709577295,"MEPE",56955,"matrix extracellular phosphoglycoprotein"
"2054","ENSG00000096060",1066.67173513186,1.22269286949884,0.230121624222464,4.92153232978589,8.58692134119195e-07,1.84342405788164e-05,"FKBP5",2289,"FKBP prolyl isomerase 5"
"9627","ENSG00000152953",215.822891460872,1.22225888471322,0.266043029036255,4.06860965496831,4.72945023857022e-05,0.000536230678352737,"STK32B",55351,"serine/threonine kinase 32B"
"43652","ENSG00000256973",16.6173306000003,1.22199724730819,0.331814803219702,3.14481930340628,0.00166189443499878,0.00981246818476951,"AC053513.2",NA,"novel transcript"
"13570","ENSG00000173517",3605.13155059405,1.22189804769349,0.222104326446765,5.17588407256428,2.26834277761972e-07,5.90950550711138e-06,"PEAK1",79834,"pseudopodium enriched atypical kinase 1"
"33783","ENSG00000236671",5.2755309755077,1.22181368822612,0.397926828594298,2.78447247190535,0.00536148719514476,0.0252643984457033,"PRKG1-AS1",NA,"PRKG1 antisense RNA 1"
"45620","ENSG00000259863",30.2957541333024,1.22050243888793,0.353965007412647,3.10738136927711,0.00188752724990469,0.0108981277076067,"SH3RF3-AS1",NA,"SH3RF3 antisense RNA 1"
"4541","ENSG00000116117",618.748096228477,1.21989990877081,0.258748075836889,4.36169910782482,1.2905627499427e-05,0.000180402278767025,"PARD3B",117583,"par-3 family cell polarity regulator beta"
"20471","ENSG00000206341",189.257134160297,1.2196207244953,0.326016237325024,3.2867691003027,0.00101343893242772,0.00656068361518997,"HLA-H",NA,"major histocompatibility complex, class I, H (pseudogene)"
"46832","ENSG00000261534",58.3290149415582,1.21805562490219,0.330235438021141,3.24468340946199,0.00117581269383579,0.00739490581881803,"AL596244.1",NA,"novel transcript, overlapping TTLL11"
"48056","ENSG00000264705",16.0524657989644,1.21794224930112,0.38572667339324,2.80297658138919,0.00506333458120412,0.0241539019101968,"AC090337.1",NA,"novel transcript"
"12251","ENSG00000167851",356.117348733252,1.21785785704117,0.295390217823278,3.64640631944724,0.000265933364856168,0.00220535842665468,"CD300A",11314,"CD300a molecule"
"683","ENSG00000050555",10683.644268132,1.21626720074526,0.223286421840131,5.14894800798026,2.619514728508e-07,6.68510850612093e-06,"LAMC3",10319,"laminin subunit gamma 3"
"32317","ENSG00000234511",23.1124124221116,1.21623953742429,0.364325415510861,2.81741127639263,0.00484124883996224,0.0233294091497987,"C5orf58",133874,"chromosome 5 open reading frame 58"
"49728","ENSG00000267765",18.922454479336,1.21606993495681,0.31938528432849,3.73114151224348,0.000190614108361242,0.00167910496628635,"AC100793.3",NA,"novel transcript, antisense to CNTNAP1"
"39985","ENSG00000251639",2.64279336007944,1.2154292902856,0.443508692834409,2.49328411678556,0.0126567524565397,0.0496931521095853,"AC092535.3",NA,"protein phosphatase 2, regulatory subunit B, delta isoform (PPP2R2D) pseudogene"
"11083","ENSG00000163563",372.157615786386,1.21484189934057,0.32128598266716,3.31877994360944,0.000904116475373569,0.00598992133750807,"MNDA",4332,"myeloid cell nuclear differentiation antigen"
"48901","ENSG00000266573",3.47228033419698,1.21466298055024,0.412184289563376,2.66704165838158,0.00765221860657721,0.0334632645811737,"AC018697.1",NA,"novel transcript"
